,cond,elev,hum,lat,lng,pres,temp,time
2172,Partly Cloudy,10.43549824,0.52,40.7127837,-74.0059413,1023.33,72.03,1474128000
2173,Partly Cloudy,10.43549824,0.5,40.7127837,-74.0059413,1022.85,71.65,1474131600
2174,Partly Cloudy,10.43549824,0.57,40.7127837,-74.0059413,1022.03,73.11,1474135200
2175,Partly Cloudy,10.43549824,0.59,40.7127837,-74.0059413,1021.05,73.97,1474138800
2176,Partly Cloudy,10.43549824,0.62,40.7127837,-74.0059413,1020.49,73.91,1474142400
2177,Partly Cloudy,10.43549824,0.64,40.7127837,-74.0059413,1020.2,73.09,1474146000
2178,Partly Cloudy,10.43549824,0.67,40.7127837,-74.0059413,1020.09,73.13,1474149600
2179,Partly Cloudy,10.43549824,0.73,40.7127837,-74.0059413,1019.79,71.41,1474153200
2180,Partly Cloudy,10.43549824,0.75,40.7127837,-74.0059413,1020.07,71.3,1474156800
2181,Partly Cloudy,10.43549824,0.77,40.7127837,-74.0059413,1019.93,71.23,1474160400
2182,Partly Cloudy,10.43549824,0.8,40.7127837,-74.0059413,1019.75,71.16,1474164000
2183,Partly Cloudy,10.43549824,0.8,40.7127837,-74.0059413,1019.48,71.09,1474167600
2184,Clear,10.43549824,0.68,40.7127837,-74.0059413,1014.87,73.38,1474689600
2185,Heavy Rain and Breezy,10.43549824,0.88,40.7127837,-74.0059413,1016.13,66.66,1474693200
2186,Rain and Breezy,10.43549824,0.87,40.7127837,-74.0059413,1016.45,64.15,1474696800
2187,Breezy,10.43549824,0.82,40.7127837,-74.0059413,1016.61,64.61,1474700400
2188,Clear,10.43549824,0.84,40.7127837,-74.0059413,1016.77,63.72,1474704000
2189,Drizzle,10.43549824,0.85,40.7127837,-74.0059413,1017.29,62.59,1474707600
2190,Light Rain,10.43549824,0.87,40.7127837,-74.0059413,1017.85,60.93,1474711200
2191,Clear,10.43549824,0.87,40.7127837,-74.0059413,1018.81,60.71,1474714800
2192,Mostly Cloudy,10.43549824,0.88,40.7127837,-74.0059413,1019.65,59.51,1474718400
2193,Clear,10.43549824,0.79,40.7127837,-74.0059413,1019.76,60.75,1474722000
2194,Clear,10.43549824,0.75,40.7127837,-74.0059413,1020.12,61.75,1474725600
2195,Mostly Cloudy,10.43549824,0.68,40.7127837,-74.0059413,1020.18,61.96,1474729200
2196,Clear,10.43549824,0.62,40.7127837,-74.0059413,1019.85,64,1474732800
2197,Partly Cloudy,10.43549824,0.5,40.7127837,-74.0059413,1019.74,65.33,1474736400
2198,Partly Cloudy,10.43549824,0.41,40.7127837,-74.0059413,1019.05,68,1474740000
2199,Partly Cloudy,10.43549824,0.38,40.7127837,-74.0059413,1018.53,69.07,1474743600
2200,Partly Cloudy,10.43549824,0.35,40.7127837,-74.0059413,1018.4,69.99,1474747200
2201,Partly Cloudy,10.43549824,0.35,40.7127837,-74.0059413,1018.15,70.7,1474750800
2202,Partly Cloudy,10.43549824,0.38,40.7127837,-74.0059413,1018.54,70.55,1474754400
2203,Partly Cloudy,10.43549824,0.41,40.7127837,-74.0059413,1018.8,69,1474758000
2204,Partly Cloudy,10.43549824,0.44,40.7127837,-74.0059413,1019.28,68.53,1474761600
2205,Partly Cloudy,10.43549824,0.45,40.7127837,-74.0059413,1019.88,67.59,1474765200
2206,Partly Cloudy,10.43549824,0.47,40.7127837,-74.0059413,1020.47,66.55,1474768800
2207,Clear,10.43549824,0.46,40.7127837,-74.0059413,1020.75,64.07,1474772400
2208,Clear,10.43549824,0.91,40.7127837,-74.0059413,1023.29,57.86,1475294400
2209,Clear,10.43549824,0.91,40.7127837,-74.0059413,1023.32,57.26,1475298000
2210,Overcast,10.43549824,0.93,40.7127837,-74.0059413,1023.33,57.12,1475301600
2211,Clear,10.43549824,0.9,40.7127837,-74.0059413,1023.26,57.87,1475305200
2212,Clear,10.43549824,0.91,40.7127837,-74.0059413,1022.59,57.79,1475308800
2213,Overcast,10.43549824,0.93,40.7127837,-74.0059413,1022.47,57.79,1475312400
2214,Clear,10.43549824,0.93,40.7127837,-74.0059413,1022.77,57.79,1475316000
2215,Clear,10.43549824,0.93,40.7127837,-74.0059413,1022.8,57.86,1475319600
2216,Overcast,10.43549824,0.93,40.7127837,-74.0059413,1023.17,58.04,1475323200
2217,Clear,10.43549824,0.91,40.7127837,-74.0059413,1023.24,58.93,1475326800
2218,Clear,10.43549824,0.91,40.7127837,-74.0059413,1022.83,59.75,1475330400
2219,Overcast,10.43549824,0.84,40.7127837,-74.0059413,1022.85,60.37,1475334000
2220,Clear,10.43549824,0.84,40.7127837,-74.0059413,1022.49,61.16,1475337600
2221,Clear,10.43549824,0.82,40.7127837,-74.0059413,1022.18,61.96,1475341200
2222,Overcast,10.43549824,0.82,40.7127837,-74.0059413,1021.84,61.96,1475344800
2223,Clear,10.43549824,0.79,40.7127837,-74.0059413,1021.18,62.89,1475348400
2224,Clear,10.43549824,0.81,40.7127837,-74.0059413,1020.82,62.15,1475352000
2225,Overcast,10.43549824,0.81,40.7127837,-74.0059413,1020.32,62.16,1475355600
2226,Clear,10.43549824,0.84,40.7127837,-74.0059413,1020.48,61.96,1475359200
2227,Clear,10.43549824,0.85,40.7127837,-74.0059413,1020.54,61.81,1475362800
2228,Overcast,10.43549824,0.85,40.7127837,-74.0059413,1020.48,61.08,1475366400
2229,Clear,10.43549824,0.84,40.7127837,-74.0059413,1020.19,61.08,1475370000
2230,Clear,10.43549824,0.87,40.7127837,-74.0059413,1020.37,60.08,1475373600
2231,Overcast,10.43549824,0.9,40.7127837,-74.0059413,1020.41,59.22,1475377200
2232,Partly Cloudy,10.43549824,0.84,40.7127837,-74.0059413,1021.68,63.65,1475899200
2233,Partly Cloudy,10.43549824,0.85,40.7127837,-74.0059413,1020.98,62.77,1475902800
2234,Partly Cloudy,10.43549824,0.88,40.7127837,-74.0059413,1021.06,63.04,1475906400
2235,Partly Cloudy,10.43549824,0.88,40.7127837,-74.0059413,1020.56,62.96,1475910000
2236,Clear,10.43549824,0.88,40.7127837,-74.0059413,1020.71,61.21,1475913600
2237,Mostly Cloudy,10.43549824,0.9,40.7127837,-74.0059413,1020.45,60.95,1475917200
2238,Clear,10.43549824,0.9,40.7127837,-74.0059413,1020.28,61.61,1475920800
2239,Clear,10.43549824,0.9,40.7127837,-74.0059413,1020.06,61.66,1475924400
2240,Mostly Cloudy,10.43549824,0.9,40.7127837,-74.0059413,1020.04,61.92,1475928000
2241,Clear,10.43549824,0.87,40.7127837,-74.0059413,1019.91,62.77,1475931600
2242,Clear,10.43549824,0.84,40.7127837,-74.0059413,1019.51,64.47,1475935200
2243,Mostly Cloudy,10.43549824,0.81,40.7127837,-74.0059413,1019,66.35,1475938800
2244,Clear,10.43549824,0.79,40.7127837,-74.0059413,1019.22,66.75,1475942400
2245,Clear,10.43549824,0.77,40.7127837,-74.0059413,1018.5,67.82,1475946000
2246,Overcast,10.43549824,0.81,40.7127837,-74.0059413,1017.7,68.48,1475949600
2247,Light Rain,10.43549824,0.84,40.7127837,-74.0059413,1016.82,67.82,1475953200
2248,Clear,10.43549824,0.87,40.7127837,-74.0059413,1016.08,67.88,1475956800
2249,Overcast,10.43549824,0.87,40.7127837,-74.0059413,1015.52,67.89,1475960400
2250,Light Rain,10.43549824,0.88,40.7127837,-74.0059413,1016.19,67.94,1475964000
2251,Light Rain,10.43549824,0.88,40.7127837,-74.0059413,1016.24,66.49,1475967600
2252,Light Rain,10.43549824,0.91,40.7127837,-74.0059413,1015.98,66.94,1475971200
2253,Light Rain,10.43549824,0.9,40.7127837,-74.0059413,1015.95,66.76,1475974800
2254,Drizzle,10.43549824,0.9,40.7127837,-74.0059413,1015.8,66.94,1475978400
2255,Overcast,10.43549824,0.88,40.7127837,-74.0059413,1015.48,67.01,1475982000
2256,Partly Cloudy,10.43549824,0.56,40.7127837,-74.0059413,1028.68,54.27,1476504000
2257,Partly Cloudy,10.43549824,0.56,40.7127837,-74.0059413,1028.5,54.13,1476507600
2258,Partly Cloudy,10.43549824,0.62,40.7127837,-74.0059413,1028.25,52.85,1476511200
2259,Partly Cloudy,10.43549824,0.63,40.7127837,-74.0059413,1028.28,51.88,1476514800
2260,Clear,10.43549824,0.66,40.7127837,-74.0059413,1028.36,50.21,1476518400
2261,Clear,10.43549824,0.67,40.7127837,-74.0059413,1028.78,49.21,1476522000
2262,Partly Cloudy,10.43549824,0.69,40.7127837,-74.0059413,1029.15,50.55,1476525600
2263,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1029.52,50.96,1476529200
2264,Partly Cloudy,10.43549824,0.68,40.7127837,-74.0059413,1030.47,51.92,1476532800
2265,Partly Cloudy,10.43549824,0.64,40.7127837,-74.0059413,1031.15,53.32,1476536400
2266,Clear,10.43549824,0.63,40.7127837,-74.0059413,1031.17,55.13,1476540000
2267,Partly Cloudy,10.43549824,0.61,40.7127837,-74.0059413,1030.88,58.09,1476543600
2268,Partly Cloudy,10.43549824,0.54,40.7127837,-74.0059413,1030.35,58.73,1476547200
2269,Partly Cloudy,10.43549824,0.48,40.7127837,-74.0059413,1029.71,60.6,1476550800
2270,Partly Cloudy,10.43549824,0.43,40.7127837,-74.0059413,1028.95,61.43,1476554400
2271,Partly Cloudy,10.43549824,0.51,40.7127837,-74.0059413,1028.43,62.87,1476558000
2272,Partly Cloudy,10.43549824,0.5,40.7127837,-74.0059413,1028.01,63.55,1476561600
2273,Partly Cloudy,10.43549824,0.49,40.7127837,-74.0059413,1027.71,62.66,1476565200
2274,Partly Cloudy,10.43549824,0.55,40.7127837,-74.0059413,1027.5,60.89,1476568800
2275,Partly Cloudy,10.43549824,0.57,40.7127837,-74.0059413,1027.48,59.94,1476572400
2276,Partly Cloudy,10.43549824,0.59,40.7127837,-74.0059413,1027.2,59.81,1476576000
2277,Partly Cloudy,10.43549824,0.63,40.7127837,-74.0059413,1026.91,59.4,1476579600
2278,Partly Cloudy,10.43549824,0.68,40.7127837,-74.0059413,1026.74,58.27,1476583200
2279,Clear,10.43549824,0.69,40.7127837,-74.0059413,1026.73,57.23,1476586800
2280,Breezy,10.43549824,0.87,40.7127837,-74.0059413,996.35,60.46,1477108800
2281,Clear,10.43549824,0.78,40.7127837,-74.0059413,995.55,58.49,1477112400
2282,Overcast,10.43549824,0.79,40.7127837,-74.0059413,995.57,57.89,1477116000
2283,Clear,10.43549824,0.77,40.7127837,-74.0059413,995.79,56.15,1477119600
2284,Rain,10.43549824,0.85,40.7127837,-74.0059413,996.3,53.95,1477123200
2285,Rain,10.43549824,0.86,40.7127837,-74.0059413,995.98,51.52,1477126800
2286,Light Rain and Breezy,10.43549824,0.86,40.7127837,-74.0059413,995.63,51.22,1477130400
2287,Light Rain,10.43549824,0.84,40.7127837,-74.0059413,995.71,50.34,1477134000
2288,Light Rain,10.43549824,0.86,40.7127837,-74.0059413,995.28,49.29,1477137600
2289,Breezy,10.43549824,0.83,40.7127837,-74.0059413,995.89,49.16,1477141200
2290,Breezy,10.43549824,0.8,40.7127837,-74.0059413,996.4,49.29,1477144800
2291,Breezy and Overcast,10.43549824,0.69,40.7127837,-74.0059413,996.97,49.96,1477148400
2292,Breezy,10.43549824,0.77,40.7127837,-74.0059413,997.56,49.08,1477152000
2293,Breezy,10.43549824,0.77,40.7127837,-74.0059413,997.93,49.13,1477155600
2294,Drizzle,10.43549824,0.74,40.7127837,-74.0059413,998.12,50.92,1477159200
2295,Windy,10.43549824,0.68,40.7127837,-74.0059413,998.53,51,1477162800
2296,Breezy,10.43549824,0.65,40.7127837,-74.0059413,999.62,50.76,1477166400
2297,Windy and Overcast,10.43549824,0.72,40.7127837,-74.0059413,1000.5,49.01,1477170000
2298,Breezy,10.43549824,0.71,40.7127837,-74.0059413,1001.3,49.07,1477173600
2299,Clear,10.43549824,0.67,40.7127837,-74.0059413,1002.12,50.73,1477177200
2300,Mostly Cloudy,10.43549824,0.64,40.7127837,-74.0059413,1002.94,50.85,1477180800
2301,Breezy,10.43549824,0.51,40.7127837,-74.0059413,1003.78,50.94,1477184400
2302,Breezy,10.43549824,0.51,40.7127837,-74.0059413,1004.42,50.61,1477188000
2303,Breezy and Partly Cloudy,10.43549824,0.49,40.7127837,-74.0059413,1005.01,49.82,1477191600
2304,Clear,10.43549824,0.73,40.7127837,-74.0059413,1023.29,42.17,1477713600
2305,Clear,10.43549824,0.74,40.7127837,-74.0059413,1023.2,41.97,1477717200
2306,Clear,10.43549824,0.75,40.7127837,-74.0059413,1023,41.21,1477720800
2307,Clear,10.43549824,0.78,40.7127837,-74.0059413,1022.76,40.87,1477724400
2308,Clear,10.43549824,0.81,40.7127837,-74.0059413,1022.45,39.87,1477728000
2309,Clear,10.43549824,0.82,40.7127837,-74.0059413,1022.43,39.1,1477731600
2310,Clear,10.43549824,0.81,40.7127837,-74.0059413,1022.44,38.96,1477735200
2311,Partly Cloudy,10.43549824,0.8,40.7127837,-74.0059413,1022.45,39.01,1477738800
2312,Partly Cloudy,10.43549824,0.77,40.7127837,-74.0059413,1022.43,39.95,1477742400
2313,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1021.88,42.68,1477746000
2314,Partly Cloudy,10.43549824,0.65,40.7127837,-74.0059413,1021.3,46.26,1477749600
2315,Partly Cloudy,10.43549824,0.6,40.7127837,-74.0059413,1020.28,48.97,1477753200
2316,Partly Cloudy,10.43549824,0.56,40.7127837,-74.0059413,1018.9,52.21,1477756800
2317,Partly Cloudy,10.43549824,0.54,40.7127837,-74.0059413,1017.26,56.13,1477760400
2318,Mostly Cloudy,10.43549824,0.53,40.7127837,-74.0059413,1015.82,59.34,1477764000
2319,Mostly Cloudy,10.43549824,0.55,40.7127837,-74.0059413,1014.82,60.66,1477767600
2320,Partly Cloudy,10.43549824,0.58,40.7127837,-74.0059413,1014.08,61.31,1477771200
2321,Mostly Cloudy,10.43549824,0.61,40.7127837,-74.0059413,1013.5,61.32,1477774800
2322,Partly Cloudy,10.43549824,0.63,40.7127837,-74.0059413,1013.04,60.9,1477778400
2323,Partly Cloudy,10.43549824,0.64,40.7127837,-74.0059413,1012.94,59.77,1477782000
2324,Partly Cloudy,10.43549824,0.66,40.7127837,-74.0059413,1012.79,59.81,1477785600
2325,Partly Cloudy,10.43549824,0.69,40.7127837,-74.0059413,1012.85,59.57,1477789200
2326,Partly Cloudy,10.43549824,0.72,40.7127837,-74.0059413,1013.02,59.4,1477792800
2327,Mostly Cloudy,10.43549824,0.75,40.7127837,-74.0059413,1013,59.36,1477796400
2328,Clear,10.43549824,0.55,40.7127837,-74.0059413,1023.72,49.17,1478318400
2329,Clear,10.43549824,0.57,40.7127837,-74.0059413,1023.57,48.14,1478322000
2330,Clear,10.43549824,0.58,40.7127837,-74.0059413,1023.71,47.35,1478325600
2331,Clear,10.43549824,0.61,40.7127837,-74.0059413,1023.76,46.7,1478329200
2332,Clear,10.43549824,0.66,40.7127837,-74.0059413,1023.52,45.35,1478332800
2333,Partly Cloudy,10.43549824,0.7,40.7127837,-74.0059413,1023.2,44.36,1478336400
2334,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1023.3,44.16,1478340000
2335,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1023.49,43.15,1478343600
2336,Clear,10.43549824,0.72,40.7127837,-74.0059413,1023.37,44.04,1478347200
2337,Clear,10.43549824,0.71,40.7127837,-74.0059413,1023.72,45.98,1478350800
2338,Clear,10.43549824,0.65,40.7127837,-74.0059413,1023.58,48.3,1478354400
2339,Clear,10.43549824,0.61,40.7127837,-74.0059413,1023.39,51.57,1478358000
2340,Clear,10.43549824,0.59,40.7127837,-74.0059413,1023.09,54.1,1478361600
2341,Clear,10.43549824,0.57,40.7127837,-74.0059413,1022.55,56.46,1478365200
2342,Partly Cloudy,10.43549824,0.53,40.7127837,-74.0059413,1021.95,58.22,1478368800
2343,Partly Cloudy,10.43549824,0.51,40.7127837,-74.0059413,1021.3,58.94,1478372400
2344,Clear,10.43549824,0.52,40.7127837,-74.0059413,1020.68,60.76,1478376000
2345,Clear,10.43549824,0.52,40.7127837,-74.0059413,1020.92,60.72,1478379600
2346,Clear,10.43549824,0.54,40.7127837,-74.0059413,1020.92,58.67,1478383200
2347,Clear,10.43549824,0.56,40.7127837,-74.0059413,1020.85,57.2,1478386800
2348,Clear,10.43549824,0.61,40.7127837,-74.0059413,1020.97,55.58,1478390400
2349,Clear,10.43549824,0.66,40.7127837,-74.0059413,1021.01,54.44,1478394000
2350,Clear,10.43549824,0.68,40.7127837,-74.0059413,1020.99,53.9,1478397600
2351,Clear,10.43549824,0.71,40.7127837,-74.0059413,1020.98,53.05,1478401200
2352,Mostly Cloudy,10.43549824,0.73,40.7127837,-74.0059413,1002.4,52.4,1478926800
2353,Drizzle,10.43549824,0.74,40.7127837,-74.0059413,1002.52,50.62,1478930400
2354,Drizzle,10.43549824,0.73,40.7127837,-74.0059413,1002.94,48.74,1478934000
2355,Mostly Cloudy,10.43549824,0.7,40.7127837,-74.0059413,1003.53,47.01,1478937600
2356,Overcast,10.43549824,0.69,40.7127837,-74.0059413,1004.26,45.44,1478941200
2357,Overcast,10.43549824,0.69,40.7127837,-74.0059413,1005.05,43.72,1478944800
2358,Drizzle and Breezy,10.43549824,0.7,40.7127837,-74.0059413,1005.74,41.86,1478948400
2359,Drizzle and Breezy,10.43549824,0.69,40.7127837,-74.0059413,1006.23,40.4,1478952000
2360,Drizzle and Breezy,10.43549824,0.67,40.7127837,-74.0059413,1006.65,39.81,1478955600
2361,Breezy and Mostly Cloudy,10.43549824,0.63,40.7127837,-74.0059413,1007.01,40.26,1478959200
2362,Breezy and Mostly Cloudy,10.43549824,0.59,40.7127837,-74.0059413,1007.23,41.17,1478962800
2363,Breezy and Mostly Cloudy,10.43549824,0.56,40.7127837,-74.0059413,1007.23,42.5,1478966400
2364,Breezy and Mostly Cloudy,10.43549824,0.53,40.7127837,-74.0059413,1007.18,44.04,1478970000
2365,Breezy and Partly Cloudy,10.43549824,0.51,40.7127837,-74.0059413,1007.32,45.37,1478973600
2366,Breezy and Mostly Cloudy,10.43549824,0.52,40.7127837,-74.0059413,1007.78,46.45,1478977200
2367,Drizzle and Breezy,10.43549824,0.54,40.7127837,-74.0059413,1008.42,47.4,1478980800
2368,Drizzle and Breezy,10.43549824,0.57,40.7127837,-74.0059413,1009.1,48.04,1478984400
2369,Drizzle and Breezy,10.43549824,0.6,40.7127837,-74.0059413,1009.77,48.23,1478988000
2370,Drizzle and Breezy,10.43549824,0.62,40.7127837,-74.0059413,1010.41,48.02,1478991600
2371,Breezy and Mostly Cloudy,10.43549824,0.64,40.7127837,-74.0059413,1010.95,47.56,1478995200
2372,Breezy and Partly Cloudy,10.43549824,0.65,40.7127837,-74.0059413,1011.35,46.88,1478998800
2373,Breezy,10.43549824,0.65,40.7127837,-74.0059413,1011.66,45.94,1479002400
2374,Breezy,10.43549824,0.65,40.7127837,-74.0059413,1011.95,44.8,1479006000
2375,Breezy,10.43549824,0.65,40.7127837,-74.0059413,1012.24,43.42,1479009600
2376,Partly Cloudy,10.43549824,0.72,40.7127837,-74.0059413,1017.04,45.39,1479531600
2377,Partly Cloudy,10.43549824,0.73,40.7127837,-74.0059413,1016.88,44.76,1479535200
2378,Partly Cloudy,10.43549824,0.74,40.7127837,-74.0059413,1016.74,44.22,1479538800
2379,Partly Cloudy,10.43549824,0.75,40.7127837,-74.0059413,1016.67,43.83,1479542400
2380,Partly Cloudy,10.43549824,0.76,40.7127837,-74.0059413,1016.68,43.62,1479546000
2381,Partly Cloudy,10.43549824,0.76,40.7127837,-74.0059413,1016.76,43.66,1479549600
2382,Partly Cloudy,10.43549824,0.76,40.7127837,-74.0059413,1016.88,43.96,1479553200
2383,Partly Cloudy,10.43549824,0.75,40.7127837,-74.0059413,1017.02,44.54,1479556800
2384,Partly Cloudy,10.43549824,0.73,40.7127837,-74.0059413,1017.11,45.35,1479560400
2385,Mostly Cloudy,10.43549824,0.7,40.7127837,-74.0059413,1017.15,46.34,1479564000
2386,Mostly Cloudy,10.43549824,0.67,40.7127837,-74.0059413,1017.11,47.39,1479567600
2387,Mostly Cloudy,10.43549824,0.64,40.7127837,-74.0059413,1016.99,48.41,1479571200
2388,Mostly Cloudy,10.43549824,0.62,40.7127837,-74.0059413,1016.84,49.28,1479574800
2389,Mostly Cloudy,10.43549824,0.61,40.7127837,-74.0059413,1016.67,49.94,1479578400
2390,Mostly Cloudy,10.43549824,0.61,40.7127837,-74.0059413,1016.54,50.31,1479582000
2391,Mostly Cloudy,10.43549824,0.61,40.7127837,-74.0059413,1016.47,50.4,1479585600
2392,Mostly Cloudy,10.43549824,0.63,40.7127837,-74.0059413,1016.49,50.22,1479589200
2393,Mostly Cloudy,10.43549824,0.65,40.7127837,-74.0059413,1016.57,49.81,1479592800
2394,Mostly Cloudy,10.43549824,0.67,40.7127837,-74.0059413,1016.7,49.24,1479596400
2395,Partly Cloudy,10.43549824,0.69,40.7127837,-74.0059413,1016.84,48.57,1479600000
2396,Partly Cloudy,10.43549824,0.7,40.7127837,-74.0059413,1016.94,47.85,1479603600
2397,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1016.98,47.11,1479607200
2398,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1016.94,46.38,1479610800
2399,Partly Cloudy,10.43549824,0.72,40.7127837,-74.0059413,1016.84,45.66,1479614400
2400,Partly Cloudy,10.43549824,0.72,40.7127837,-74.0059413,1016.4,42.26,1480136400
2401,Partly Cloudy,10.43549824,0.72,40.7127837,-74.0059413,1016.24,41.63,1480140000
2402,Partly Cloudy,10.43549824,0.73,40.7127837,-74.0059413,1016.12,41.08,1480143600
2403,Partly Cloudy,10.43549824,0.74,40.7127837,-74.0059413,1016.06,40.68,1480147200
2404,Partly Cloudy,10.43549824,0.75,40.7127837,-74.0059413,1016.08,40.47,1480150800
2405,Partly Cloudy,10.43549824,0.75,40.7127837,-74.0059413,1016.17,40.49,1480154400
2406,Partly Cloudy,10.43549824,0.75,40.7127837,-74.0059413,1016.3,40.79,1480158000
2407,Partly Cloudy,10.43549824,0.74,40.7127837,-74.0059413,1016.45,41.37,1480161600
2408,Mostly Cloudy,10.43549824,0.72,40.7127837,-74.0059413,1016.56,42.18,1480165200
2409,Mostly Cloudy,10.43549824,0.7,40.7127837,-74.0059413,1016.61,43.16,1480168800
2410,Mostly Cloudy,10.43549824,0.67,40.7127837,-74.0059413,1016.58,44.22,1480172400
2411,Mostly Cloudy,10.43549824,0.64,40.7127837,-74.0059413,1016.48,45.24,1480176000
2412,Mostly Cloudy,10.43549824,0.62,40.7127837,-74.0059413,1016.33,46.12,1480179600
2413,Mostly Cloudy,10.43549824,0.61,40.7127837,-74.0059413,1016.18,46.78,1480183200
2414,Mostly Cloudy,10.43549824,0.6,40.7127837,-74.0059413,1016.06,47.17,1480186800
2415,Mostly Cloudy,10.43549824,0.61,40.7127837,-74.0059413,1016.01,47.27,1480190400
2416,Mostly Cloudy,10.43549824,0.63,40.7127837,-74.0059413,1016.04,47.1,1480194000
2417,Mostly Cloudy,10.43549824,0.65,40.7127837,-74.0059413,1016.13,46.7,1480197600
2418,Mostly Cloudy,10.43549824,0.67,40.7127837,-74.0059413,1016.28,46.15,1480201200
2419,Partly Cloudy,10.43549824,0.68,40.7127837,-74.0059413,1016.43,45.49,1480204800
2420,Partly Cloudy,10.43549824,0.69,40.7127837,-74.0059413,1016.54,44.77,1480208400
2421,Partly Cloudy,10.43549824,0.7,40.7127837,-74.0059413,1016.6,44.04,1480212000
2422,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1016.58,43.31,1480215600
2423,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1016.48,42.6,1480219200
2424,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1016.15,40.21,1480741200
2425,Partly Cloudy,10.43549824,0.71,40.7127837,-74.0059413,1016,39.58,1480744800
